Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
M_M11,2000,Single year,108,87.63145679,128.3685432,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2001,Single year,93,74.09879183,111.9012082,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2002,Single year,97,77.69659342,116.3034066,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2003,Single year,124,102.1747647,145.8252353,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2004,Single year,113,92.16529706,133.8347029,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2005,Single year,119,97.61931714,140.3806829,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2006,Single year,117,95.79974807,138.2002519,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2007,Single year,122,100.3514902,143.6485098,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2008,Single year,106,85.82093573,126.1790643,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2009,Single year,110,89.44372431,130.5562757,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2010,Single year,116,94.89054185,137.1094581,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2011,Single year,65,49.19826518,80.80173482,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2012,Single year,83,65.1438783,100.8561217,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2013,Single year,58,43.073359,72.926641,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2014,Single year,66,50.07717732,81.92282268,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2015,Single year,74,57.13975229,90.86024771,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2016,Single year,79,61.57945905,96.42054095,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2000,Single year,19.05658813,15.45197469,22.66120157,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2001,Single year,15.9538973,12.70501721,19.20277739,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2002,Single year,16.42604651,13.155831,19.69626202,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2003,Single year,20.56384743,16.94440543,24.18328943,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2004,Single year,18.43429139,15.03479908,21.8337837,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2005,Single year,18.99925246,15.58329175,22.41521316,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2006,Single year,18.48792696,15.13207966,21.84377425,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2007,Single year,18.95869591,15.58481742,22.33257439,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2008,Single year,16.15658763,13.06908355,19.2440917,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2009,Single year,16.80688462,13.64631313,19.96745611,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2010,Single year,16.7437913,13.6729673,19.8146153,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2011,Single year,9.416111883,7.104487924,11.72773584,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2012,Single year,12.00768739,9.390013918,14.62536087,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2013,Single year,7.967441123,5.882294565,10.05258768,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2014,Single year,9.40414789,7.093215849,11.71507993,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2015,Single year,9.946391705,7.625481991,12.26730142,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2016,Single year,10.96610544,8.501931322,13.43027956,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_I01,2000,Single year,1097,1032.084052,1161.915948,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2001,Single year,1098,1033.054471,1162.945529,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2002,Single year,998,936.0825073,1059.917493,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2003,Single year,1084,1019.469841,1148.530159,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2004,Single year,1007,944.8039468,1069.196053,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2005,Single year,1160,1093.246032,1226.753968,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2006,Single year,1191,1123.359942,1258.640058,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2007,Single year,1179,1111.701561,1246.298439,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2008,Single year,1165,1098.10232,1231.89768,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2009,Single year,1186,1118.502073,1253.497927,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2010,Single year,1210,1141.822546,1278.177454,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2011,Single year,1160,1093.246032,1226.753968,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2012,Single year,1240,1170.982546,1309.017454,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2013,Single year,1271,1201.125154,1340.874846,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2014,Single year,1218,1149.597538,1286.402462,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2015,Single year,1344,1272.146533,1415.853467,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2016,Single year,1540,1463.085459,1616.914541,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2017,Single year,1668,1587.952806,1748.047194,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I01,2018,Single year,1814,1730.523019,1897.476981,Injuries,Number,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2000,Single year,190.566573,179.2581678,201.8749781,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2001,Single year,187.8059655,176.6795685,198.9323625,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2002,Single year,167.9053463,157.4844259,178.3262667,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2003,Single year,179.7678275,169.0663087,190.4693464,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2004,Single year,164.2999385,154.149756,174.450121,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2005,Single year,186.2665409,175.5389189,196.9941628,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2006,Single year,188.4444471,177.7237651,199.1651291,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2007,Single year,183.6030076,173.0903246,194.1156906,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2008,Single year,177.5012479,167.2591154,187.7433803,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2009,Single year,178.1108092,167.9086457,188.3129727,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2010,Single year,177.8014653,167.69648,187.9064506,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2011,Single year,166.5151448,156.8195149,176.2107747,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2012,Single year,174.4581253,164.6028451,184.3134054,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2013,Single year,175.184629,165.3767485,184.9925096,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2014,Single year,165.6340681,156.138976,175.1291602,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2015,Single year,180.8949737,170.9971433,190.7928041,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2016,Single year,202.4730822,192.0766013,212.8695631,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2017,Single year,214.4846792,203.8677497,225.1016088,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_I02,2018,Single year,231.5445786,220.5237781,242.565379,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Serious non-fatal
M_A01,2000,Single year,170,144.4451962,195.5548038,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2001,Single year,221,191.8630407,250.1369593,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2002,Single year,194,166.7008606,221.2991394,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2003,Single year,182,155.5586403,208.4413597,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2004,Single year,193,165.7713101,220.2286899,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2005,Single year,195,167.6305924,222.3694076,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2006,Single year,226,196.5352805,255.4647195,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2007,Single year,208,179.7329974,236.2670026,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2008,Single year,202,174.1436779,229.8563221,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2009,Single year,269,236.8542005,301.1457995,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2010,Single year,246,215.2591661,276.7408339,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2011,Single year,215,186.2612866,243.7387134,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2012,Single year,230,200.2756745,259.7243255,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2013,Single year,231,201.2111264,260.7888736,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2014,Single year,215,186.2612866,243.7387134,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2015,Single year,233,203.0824482,262.9175518,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2016,Single year,249,218.07229,279.92771,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2017,Single year,278,245.3208698,310.6791302,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A01,2018,Single year,300,266.052428,333.947572,Injuries,Number,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2000,Single year,29.14300713,24.74874789,33.53726636,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2001,Single year,37.37051715,32.43501779,42.30601651,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2002,Single year,32.46763178,27.89715741,37.03810614,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2003,Single year,30.18242123,25.79745278,34.56738968,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2004,Single year,31.67260734,27.20323613,36.14197855,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2005,Single year,31.56484476,27.13145866,35.99823086,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2006,Single year,36.27010119,31.53498918,41.0052132,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2007,Single year,33.01109931,28.51414983,37.5080488,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2008,Single year,31.67022635,27.28720562,36.05324708,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2009,Single year,41.4832524,36.50324281,46.46326198,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2010,Single year,37.42718593,32.71725593,42.13711592,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2011,Single year,32.19508001,27.85756804,36.53259197,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2012,Single year,34.9397973,30.37912023,39.50047438,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2013,Single year,34.01111027,29.57105458,38.45116596,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2014,Single year,30.58311438,26.42379423,34.74243453,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2015,Single year,33.82833294,29.41490258,38.24176331,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2016,Single year,35.50718406,31.0118537,40.00251441,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2017,Single year,38.55384343,33.92037097,43.18731588,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_A02,2018,Single year,42.05434258,37.1783735,46.93031166,"Per 100,000 people",Age-standardised rate,Assault,Validated,Maori,All ages,Serious non-fatal
M_F01A,2000,Single year,210,181.5974235,238.4025765,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2001,Single year,203,175.0748117,230.9251883,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2002,Single year,195,167.6305924,222.3694076,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2003,Single year,209,180.6651294,237.3348706,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2004,Single year,186,159.2696551,212.7303449,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2005,Single year,238,207.7631483,268.2368517,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2006,Single year,225,195.6005402,254.3994598,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2007,Single year,231,201.2111264,260.7888736,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2008,Single year,261,229.3358128,292.6641872,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2009,Single year,238,207.7631483,268.2368517,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2010,Single year,261,229.3358128,292.6641872,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2011,Single year,293,259.4508207,326.5491793,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2012,Single year,319,283.9939239,354.0060761,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2013,Single year,377,338.9443831,415.0556169,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2014,Single year,342,305.7539117,378.2460883,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2015,Single year,342,305.7539117,378.2460883,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2016,Single year,424,383.6418715,464.3581285,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
M_F01A,2017,Single year,458,416.054939,499.945061,Injuries,Number,Falls,Validated,Maori,All ages,Serious non-fatal
